date,username,created_at,tweet
22-12-2020,gee198_,2020-12-22 17:28:54 India Standard Time,today we said our final goodbyes to an amazing man my family and i are absolutely heartbroken he made my dad laugh amp smile right until the very end he was the true definition of a friend we will cherish all of the happy memories  until we meet again
21-12-2020,gee198_,2020-12-21 09:06:24 India Standard Time,i definitely spoke too soon about the fact that ive been sleeping well the last few nights this is possibly the worst sleep ive ever had i cant seem to stay asleep for longer than an hour  fuck you night terrors ptsd anxiety insomnia
20-12-2020,gee198_,2020-12-20 20:02:54 India Standard Time,i know its crap that we wont get to spend this xmas with family amp loved ones but lets spare a thought for those in the healthcare sector and our troops who would be away from their families at xmas this year regardless  healthcareheroes christmas armedforces
20-12-2020,gee198_,2020-12-20 01:58:52 India Standard Time,omg i forgot to mention i slept for  whole hours straight off last night  its a christmas miracle
19-12-2020,gee198_,2020-12-19 02:59:39 India Standard Time,last gym session of the year complete  as they shut over xmas it was a fun session lots of laughs xmas music and training in santa hats  i really love my gym family id be so lost without them
18-12-2020,gee198_,2020-12-18 17:54:58 India Standard Time,and breathe what a session that was cried like ive never cried before spoke about things that id never dream of telling anyone it feels like a weight has been lifted long may it continue  mentalhealth anxiety ptsd
18-12-2020,gee198_,2020-12-18 15:51:04 India Standard Time,a crap nights sleep amp a counselling session today its going to be a very emotionally draining day   sometimes its got to get worse before it gets better but it will get better   mentalhealth ptsd
17-12-2020,gee198_,2020-12-17 03:04:15 India Standard Time,also the best part of my gym session was being asked by one of my longest and truest friends if i would like to be her bridesmaid she has been there for me through all of lifes little blips and i dont know what i wouldve done without her these last  months
17-12-2020,gee198_,2020-12-17 03:03:29 India Standard Time,just finished a great gym session  sprints dumbbell circuit followed by an endurance circuit exercise is the best medicine  mentalhealth
16-12-2020,gee198_,2020-12-16 02:54:37 India Standard Time,you cant calm the storm so stop trying
16-12-2020,gee198_,2020-12-16 00:53:18 India Standard Time,nice little k run with  of my truest friends socially distanced might i add just what i needed putting the world to rights a good old chat with your friends is better than therapy sometimes
15-12-2020,gee198_,2020-12-15 15:00:38 India Standard Time,todays outfit for work  merrychristmas
15-12-2020,gee198_,2020-12-15 08:42:20 India Standard Time,ugh hello again am  insomnia
15-12-2020,gee198_,2020-12-15 01:16:00 India Standard Time,finally finished my mums xmas present  i cant wait to give it to her im actually so excited for xmas this year last year i didnt bother to celebrate because i was a suicidal mess and couldnt leave my room this year im still a bit of a mess but less suicidal
14-12-2020,gee198_,2020-12-14 21:40:27 India Standard Time,i really do love my job  it was the christmas party on our ward today lots of laughs food singing and games it was so nice to see all of the young people having fun  im now feeling very christmassy
13-12-2020,gee198_,2020-12-13 23:28:17 India Standard Time,ive finally completed the dreaded chore of wrapping christmas presents
13-12-2020,gee198_,2020-12-13 19:05:27 India Standard Time,morning everyone  my legs are extremely sore today after my  mile hike in the hills yesterday i think ive buggered up my knee after tripping over thatll teach me to look where im going
13-12-2020,gee198_,2020-12-13 07:26:01 India Standard Time,ive never been so physically and mentally exhausted so why cant i sleep
13-12-2020,gee198_,2020-12-13 06:23:49 India Standard Time,ive just watched the social dilemma on netflix   eye opening to say the least
13-12-2020,gee198_,2020-12-13 02:33:19 India Standard Time,sorry not sorry for the mountain pictures spam just look how beautiful   ive had the best day  i already cant wait to get back out there  mentalhealth thisgirlcan
12-12-2020,gee198_,2020-12-12 23:06:57 India Standard Time,my legs are starting to hurt already  it was definitely worth it though i best start planning my next trip
12-12-2020,gee198_,2020-12-12 20:51:53 India Standard Time,the  start was definitely worth it  miles in the brecon beacons today  rain wind snow sun and i even found the end of a rainbow just what i needed to clear my head  i love this place  mentalhealth anxiety ptsd
12-12-2020,gee198_,2020-12-12 03:46:39 India Standard Time,today was going so well until one tiny thing triggered me and sent my flashbacks spiralling out of control it takes me right back to that moment the moment that changed me forever soul destroying   ptsd mentalhealth
11-12-2020,gee198_,2020-12-11 23:40:55 India Standard Time,today has been a good day  happy friday everyone
11-12-2020,gee198_,2020-12-11 18:46:59 India Standard Time,the place i feel most at home   internationalmountainday
11-12-2020,gee198_,2020-12-11 04:37:31 India Standard Time,ptsd the gift that keeps on giving  some days the memories still knock the wind out of me
11-12-2020,gee198_,2020-12-11 00:37:39 India Standard Time,another bad brain day  mentalhealth ptsd
10-12-2020,gee198_,2020-12-10 22:08:45 India Standard Time,how to stop the war in your head i really needed to read this today   there is no greater agony than bearing an untold story inside you  mentalhealth ptsd anxiety
09-12-2020,gee198_,2020-12-09 21:59:03 India Standard Time,the worst news imaginable today my family and i lost a man who was incredibly special to us we are heartbroken he was the true definition of a friend i will cherish all of the happy memories and he will forever have a place in my heart   hug the ones you love
09-12-2020,gee198_,2020-12-09 14:39:15 India Standard Time,very true people have a lot to say about lives theyve never lived
08-12-2020,gee198_,2020-12-08 14:39:33 India Standard Time,yrs ago today little  year old me stepped in to the ring for the first time i boxed in the national female championships so for a girl that had no confidence i smashed it i wouldnt be the person i am today without my gym family  forever grateful for them mentalhealth
08-12-2020,gee198_,2020-12-08 05:13:31 India Standard Time,and to add to the list of shit things tonight ive also got restless legs oh the joys  anxiety
08-12-2020,gee198_,2020-12-08 04:19:10 India Standard Time,praying that zopiclone does the trick tonight because i need sleep but my brain thinks differently  zopiclone leaves such a gross taste in your mouth tastes like ive been chewing on loose change  insomnia
08-12-2020,gee198_,2020-12-08 02:57:32 India Standard Time,i love this sharing for anyone else who needs to know that its ok to let go
08-12-2020,gee198_,2020-12-08 00:32:30 India Standard Time,ive been helping my friend research her fathers biological parents as he was adopted at  months old and today we were finally given the case file for her fathers adoption now i can start building her family tree  so excited im such a geek when it comes to genealogy
07-12-2020,gee198_,2020-12-07 13:05:51 India Standard Time,i feel and look like a zombie this morning im absolutely shattered that has to be the worst nights sleep ive had in a long time  insomnia wins again mentalhealth anxiety
07-12-2020,gee198_,2020-12-07 03:32:28 India Standard Time,saw this on facebook and thought it was worth the share  ive said this before and ill say it time and time again  if you cant be kind be quiet  kindness is a gift everyone can afford  mentalhealth christmas
07-12-2020,gee198_,2020-12-07 00:25:47 India Standard Time,i have been so lazy this week my selfisolation ends on friday so im planning my great escape to the brecon beacons on saturday i best get running up amp down my stairs for practice
06-12-2020,gee198_,2020-12-06 07:17:06 India Standard Time,waiting for the zopiclone to kick in so i can at least get a few hours of sleep im so wide awake rn  mentalhealth insomnia
05-12-2020,gee198_,2020-12-05 17:55:49 India Standard Time,happy saturday guys  i cant wait to spend another day stuck indoors
05-12-2020,gee198_,2020-12-05 03:37:16 India Standard Time,dear flashbacks  please fuck off  they always catch you off guard dont they  ive been doing so well recently fuck you ptsd  mentalhealth
04-12-2020,gee198_,2020-12-04 21:54:21 India Standard Time,bloody hell what a gruelling therapy session that was    now to try and rest my brain for the rest of the day mentalhealth anxiety ptsd
04-12-2020,gee198_,2020-12-04 16:51:30 India Standard Time,i am so excited to give my mum her xmas present a ww raf eagle cloth shoulder badge ww raf corporals chevron and raf hat badge all original put together in a frame with a pic of her grandparents who met amp married during their service in ww
04-12-2020,gee198_,2020-12-04 05:21:15 India Standard Time,zopiclone and diazepam down the hatch praying i fall asleep quickly because these anxious thoughts and flashbacks are killing me  ive not had a night like this in some time annoying
03-12-2020,gee198_,2020-12-03 22:30:58 India Standard Time,i have a counselling sessions tomorrow and the topic is guilt and shame around grief its going to be a heavy topic  i really need to do my homework for the session but ive been putting it off for the last  hours  mentalhealth anxiety grief
03-12-2020,gee198_,2020-12-03 22:13:06 India Standard Time,omg  i cant stop watching this its cheered me up which is just what i needed after a crappy anxiety filled day mentalhealth
03-12-2020,gee198_,2020-12-03 00:30:42 India Standard Time,i am blooming from the wound where i once bled  rune lazuli   mentalhealth healing
02-12-2020,gee198_,2020-12-02 22:29:11 India Standard Time,im on my rd day of self isolation and i am so desperate to go out for a run  i miss it so muchrunning up and down the stairs with a weighted rucksack hundreds of times isnt going to cut it plus its driving my family insane and god knows what the neighbours think
01-12-2020,gee198_,2020-12-01 20:52:14 India Standard Time,happy st of december everyone  im now on day  of my selfisolation its gonna be a longgggg  weeks  countdowntochristmas
30-11-2020,gee198_,2020-11-30 20:18:39 India Standard Time,amazing poem this completely resonates with me  mentalhealth ptsd
29-11-2020,gee198_,2020-11-29 23:46:30 India Standard Time,another k run complete  running is so good for my head id definitely be a lot crazier without running
29-11-2020,gee198_,2020-11-29 17:29:12 India Standard Time,my weighted blanket has arrived  excited to try it out tonight insomnia anxiety
28-11-2020,gee198_,2020-11-28 08:01:02 India Standard Time,guess what im wide awake again  insomnia
28-11-2020,gee198_,2020-11-28 00:19:08 India Standard Time,nice little k with two of my truest friends putting the world to rights forever grateful to have such fantastic friends in my life who never get bored of listening to my ranting
27-11-2020,gee198_,2020-11-27 22:42:48 India Standard Time,tonights running gear consists of a vest thermal top long sleeved top jumper fluorescent coat hat and gloves  its that cold im contemplating wearing a scarf  i hate this weather unless im in the brecon beacons then its different
27-11-2020,gee198_,2020-11-27 22:30:47 India Standard Time,confession just because i feel the need to tell somebody  i really fancy the teacher at my work hes got to be at least double my age but hes got that type of banter you know and a yorkshire accent i think its the accent im a sucker for an accent
27-11-2020,gee198_,2020-11-27 18:26:31 India Standard Time,didnt take lunch to work today so ive just had to pop to the shop at lunchtime  oh my christ  i think i need a lie down  its so busy im not going near a shop for the foreseeable future
27-11-2020,gee198_,2020-11-27 08:37:38 India Standard Time,wide awake  insomnia anxiety
27-11-2020,gee198_,2020-11-27 04:12:42 India Standard Time,signing off for the nightso leaving you all with this  one daywhen it isnt so painful to talk about i hope to be able to share my story to help others who have found themselves in similar circumstances maybe ill even finally get round to sharing my blog post
26-11-2020,gee198_,2020-11-26 02:11:25 India Standard Time,im feeling really sick tonight my dose of sertraline has recently been increased not sure if this has anything to do with it has anyone experienced similar
25-11-2020,gee198_,2020-11-25 23:09:24 India Standard Time,some days i feel like im over it and other days the grief is so raw all i seem to do is scream and cry today is one of those days  im still learning to ride the wave   mentalhealth anxiety ptsd
25-11-2020,gee198_,2020-11-25 14:02:50 India Standard Time,my arms shoulders hurt so much from yesterdays workout i almost cried whilst brushing my hair this morning  it was a real struggle
25-11-2020,gee198_,2020-11-25 03:57:00 India Standard Time,i know christmas is going to be different in many waysbut i am excited because for the first time in my life yrsi get to spend xmas day with my grandparentsusually they go to egyptbut they are unable to go this year due to covid unlucky for them but lucky for me
25-11-2020,gee198_,2020-11-25 01:30:28 India Standard Time,just completed a  hour workout it was bloody hard  ive never sweat so much in my whole  years of living i saw stars at one point genuinely thought i was going to pass  out  exerciseismedicine  if i dont sleep tonight i give up
24-11-2020,gee198_,2020-11-24 14:12:53 India Standard Time,ive not been following the news or the government announcements but all i want to know is  after nd december am i allowed to travel from bristol to the brecon beacons please say yes
24-11-2020,gee198_,2020-11-24 03:14:11 India Standard Time,so whenever im feeling sad or a bit down i can go back and read the lovely messages amp bits of advice  so i just wanted to let you all know that your kind words never go unnoticed  thanks for all of the smiles i really needed it tonight
24-11-2020,gee198_,2020-11-24 03:10:19 India Standard Time,not sure if this makes me weird but i dont really care  since october last year ive been keeping a journal amp whenever someone says something nice to me or sends a kind message or tweet etc i write it in my journal
23-11-2020,gee198_,2020-11-23 21:53:29 India Standard Time,todays been one of those days where all i want to do is cry feeling a little bit sorry for myself today but were allowed to do that  sometimes arent we  mentalhealth anxiety
23-11-2020,gee198_,2020-11-23 08:00:41 India Standard Time,true
23-11-2020,gee198_,2020-11-23 07:57:10 India Standard Time, hours sleep amp now im wide awake  its so bloody annoying i seriously dont think ive slept through the night since october last year  before all of this crap happened to me i used to be so good at sleeping  mentalhealth
23-11-2020,gee198_,2020-11-23 01:30:47 India Standard Time,ive shared this before but im sharing it again because its really worth the read  mentalhealth anxiety healing grief
23-11-2020,gee198_,2020-11-23 00:00:09 India Standard Time,lovely k run just what i needed to clear my head  mentalhealth
22-11-2020,gee198_,2020-11-22 18:28:33 India Standard Time,i wish i were here   my happy place  mentalhealth
22-11-2020,gee198_,2020-11-22 09:10:42 India Standard Time, and im wide awake  insomnia anxiety
22-11-2020,gee198_,2020-11-22 00:58:23 India Standard Time,ive found another one  my great grandad wrote this when he was stationed in egypt
21-11-2020,gee198_,2020-11-21 17:36:22 India Standard Time,my great grandparents  vic amp edie who met and married whilst serving in the raf ive just applied for my great grandmothers medals to give to my mum for xmas whilst searching through old documents i found this poem which my great grandad wrote to my great grandmother
21-11-2020,gee198_,2020-11-21 16:15:05 India Standard Time,had the worst nightmares last night  they always leave me feeling so crap the next day
21-11-2020,gee198_,2020-11-21 01:57:17 India Standard Time,k run in the rain  feeling very refreshed exercise is good for my brain  anxiety ptsd
20-11-2020,gee198_,2020-11-20 19:22:17 India Standard Time,thought id share this with you all i have read it over and over again these past few days and it has really helped me  ptsd mentalhealth anxiety
20-11-2020,gee198_,2020-11-20 16:20:52 India Standard Time,anyway over the last few days ive sought professional help again my trauma therapy has restarted had a session today amp my gp has been amazing so has diazepam  i want to say thank you for all of your kind messages  it means a lot im working my way through them now
20-11-2020,gee198_,2020-11-20 16:20:40 India Standard Time,my flashbacks and suicidal thoughts were unbearable along with starving myself and over exercising in a desperate attempt to punish myself i need to learn to accept that i am not the same person i was before the trauma
20-11-2020,gee198_,2020-11-20 16:20:29 India Standard Time,sorry guys i had to take a short break to sort myself out again i noticed a few weeks ago that things were getting bad again but chose to ignore it and pretend that it wasnt happening it scares me every time but i could only hide it for so long
18-11-2020,gee198_,2020-11-18 12:46:56 India Standard Time,i dont know why im beginning to feel so unwell again there are no obvious triggers this time i feel like im back at square  my brain wont stop torturing me and the what ifs are slowly killing me  i really dont think i can cope for much longer
18-11-2020,gee198_,2020-11-18 03:49:20 India Standard Time,or i suppose the main question is will i ever forgive myself
18-11-2020,gee198_,2020-11-18 03:48:27 India Standard Time,ugh grief guilt amp anxietyi thought i was over this how many more nights must i scream and cry before it all goes away one minute im having a conversation with a friend and the next im in floods of tears reliving that day over amp over again  will it ever stop hurting
17-03-2021,gloomybitxh,2021-03-17 18:15:59 India Standard Time,any male healthworker for that matter also doctors i think theyre scary af
17-03-2021,gloomybitxh,2021-03-17 18:15:26 India Standard Time,been waiting for dbt for quite a while or any therapy for that matter and i finally got an intake but i just saw that ive been paired with two or three male therapists or whatever they do and i am already disheartened  i hate male psychiatristpsychologist to the bone
13-03-2021,gloomybitxh,2021-03-13 02:21:43 India Standard Time,oh boi heb ik even dikke buit meegenomen vd kringloop vandaag
12-03-2021,gloomybitxh,2021-03-12 17:02:36 India Standard Time,het feit dat t me lukt om gewoon te bellen ben ik best trots op vind die shit echt eng maar t lukt steeds ietsje beter
12-03-2021,gloomybitxh,2021-03-12 17:00:25 India Standard Time,aaa even naar nog een kringloop gebeld en vroeg van ja doen jullie shopping momenten zegt ie neee kom maar gewoon langs joh dus heb nog een kringloop op de planning
12-03-2021,gloomybitxh,2021-03-12 14:15:11 India Standard Time,dit is echt mijn therapie
12-03-2021,gloomybitxh,2021-03-12 14:14:55 India Standard Time,ik ga weer naar de kringloop voor de eerste keer in maanden en lemme tell you i am fucking excited
10-03-2021,gloomybitxh,2021-03-10 16:44:37 India Standard Time,already puked  or  times in the past  hours but i keep eating big brain
07-03-2021,gloomybitxh,2021-03-07 23:33:23 India Standard Time,im so tired of my existence
07-03-2021,gloomybitxh,2021-03-07 05:46:15 India Standard Time,this mf really gave me chlamydia and i was still like yeah sure lets be bf and gf when he asked what the actual flying fuck is wrong w me how am i this dumb of a bitch
07-03-2021,gloomybitxh,2021-03-07 05:31:01 India Standard Time,kill me pls sincerely ty
07-03-2021,gloomybitxh,2021-03-07 05:30:34 India Standard Time,i embarrassed myself so much today  i started stuttering bcs i had to decide whether we were going home or not and multiple had to hearnotice it  i want to die bury me pls ty
07-03-2021,gloomybitxh,2021-03-07 05:29:22 India Standard Time,could somebody push me  like give a lil bump while im on the edge  just a little  pls ty
07-03-2021,gloomybitxh,2021-03-07 05:28:39 India Standard Time,i would very much like to jump off a cliff rn
07-03-2021,gloomybitxh,2021-03-07 05:25:13 India Standard Time,why tf did i do this why did i listen to my inner voice why did i listen to it whyyy
07-03-2021,gloomybitxh,2021-03-07 05:24:42 India Standard Time,i went through my bfs phone just now while hes asleep which is smth i thought i would never ever do and im ashamed of myself amp karma hit me bcs i found shit my paranoid irrational bpd selfbrain does not like one bit
06-03-2021,gloomybitxh,2021-03-06 19:51:46 India Standard Time,aggressieve anwbjas
06-03-2021,gloomybitxh,2021-03-06 19:50:29 India Standard Time,meer stroom dan pikachu
05-03-2021,gloomybitxh,2021-03-05 23:12:22 India Standard Time,my bf can choke on his own spit for all i care
05-03-2021,gloomybitxh,2021-03-05 02:27:12 India Standard Time,this had me howling  also rip to the bpd having experience
03-03-2021,gloomybitxh,2021-03-03 15:47:09 India Standard Time,youfone get your shit together you bunch of assholes
03-03-2021,gloomybitxh,2021-03-03 15:45:41 India Standard Time,ik ga douchen vriend en ze komen maar met me mee
03-03-2021,gloomybitxh,2021-03-03 15:45:41 India Standard Time,volgens mij is het bij de klantenservice gewoon de taak om mensen zo lang te laten wachten tot ze ophangen stel teringlijers
03-03-2021,gloomybitxh,2021-03-03 15:45:41 India Standard Time,zit al  min in de wacht met een kut muziekje rot een eind op echt
03-03-2021,gloomybitxh,2021-03-03 15:45:31 India Standard Time,waarom zijn telinternet bedrijven zo tering slecht met gewoon opnemen en berhaupt klantenservice wat is het fucking probleem stel idioten
01-03-2021,gloomybitxh,2021-03-01 22:29:55 India Standard Time,my body and my mind are so tired of it all
01-03-2021,gloomybitxh,2021-03-01 22:28:11 India Standard Time,i dont know how to ever get out of this cycle i dont think i ever will be able to unless i just have the courage and guts to off myself
01-03-2021,gloomybitxh,2021-03-01 22:25:34 India Standard Time,im such a dumb ass bitch i got nothing in my brain its fucking empty or dead
01-03-2021,gloomybitxh,2021-03-01 22:25:13 India Standard Time,i dont want to have to deal with anything not living an adult life or whatever its pure shit i dont want anything i cant do anything
01-03-2021,gloomybitxh,2021-03-01 22:24:17 India Standard Time,i do not want to live
01-03-2021,gloomybitxh,2021-03-01 22:24:09 India Standard Time,i am so so tired of living
01-03-2021,gloomybitxh,2021-03-01 22:22:52 India Standard Time,i want everything to stop and end i dont want to stukble around like this anymore
01-03-2021,gloomybitxh,2021-03-01 22:22:24 India Standard Time,i want to die so badly
01-03-2021,gloomybitxh,2021-03-01 22:22:16 India Standard Time,i feel so fucking shitty i am so lost and dont have a clue where im going or who tf i am to begin with im so stuck in a debilitating and vicious cycle i cant get out
01-03-2021,gloomybitxh,2021-03-01 22:21:32 India Standard Time,i can feel myself getting forced to stop crying and my mind slipping away again entirely
01-03-2021,gloomybitxh,2021-03-01 22:20:02 India Standard Time,at this point my body just keeps me in a constant state of dissociation not letting me cry or anything
01-03-2021,gloomybitxh,2021-03-01 22:19:22 India Standard Time,having my first mental breakdown in the new place
01-03-2021,gloomybitxh,2021-03-01 17:03:04 India Standard Time,i look ill not just mentally byt also physically
01-03-2021,gloomybitxh,2021-03-01 16:11:11 India Standard Time,ben echt flink aan t janken in de trein om de laatste ep van boos hoe die mensen zo tegen die jongen doen wat ze schreeuwen echt zo naar
28-02-2021,gloomybitxh,2021-02-28 14:40:11 India Standard Time,
28-02-2021,gloomybitxh,2021-02-28 00:10:57 India Standard Time,am back at my inlaws and am slightly drunk after drinking beers at the skatepark and i oops
25-02-2021,gloomybitxh,2021-02-25 19:45:13 India Standard Time,
25-02-2021,gloomybitxh,2021-02-25 15:41:27 India Standard Time,
24-02-2021,gloomybitxh,2021-02-24 02:52:25 India Standard Time,
23-02-2021,gloomybitxh,2021-02-23 06:52:10 India Standard Time,
23-02-2021,gloomybitxh,2021-02-23 05:41:10 India Standard Time,
23-02-2021,gloomybitxh,2021-02-23 03:53:19 India Standard Time,
22-02-2021,gloomybitxh,2021-02-22 22:48:11 India Standard Time,
22-02-2021,gloomybitxh,2021-02-22 03:53:04 India Standard Time,
21-02-2021,gloomybitxh,2021-02-21 06:52:18 India Standard Time,
21-02-2021,gloomybitxh,2021-02-21 04:34:49 India Standard Time,every single pic i take smiling i have so much fcking pain in my eyes i cant take a smiling picture without looking like someone just stabbed  times i have accute organ failure im on my period have a huge headache amp am just generally on the verge of dying
21-02-2021,gloomybitxh,2021-02-21 04:31:21 India Standard Time,ill just keep posting old pics where i just zoom in on shit
21-02-2021,gloomybitxh,2021-02-21 04:30:36 India Standard Time,absolute ladykiller
21-02-2021,gloomybitxh,2021-02-21 04:30:18 India Standard Time,
21-02-2021,gloomybitxh,2021-02-21 04:29:13 India Standard Time,
21-02-2021,gloomybitxh,2021-02-21 04:26:46 India Standard Time,he always does this very shitty half smile thing and his eyes are so devoid of love his eyes are fucking scary his eyes scare me the most and his face its the shit i have the most flashbacks of the look in his eyes when he looks at me
21-02-2021,gloomybitxh,2021-02-21 04:25:10 India Standard Time,this is legit every fucking pic im not kidding hes barely ever in pics with us or me but when he is the look on his face his eyes is one of utter dissatisfaction and bitterness annoyance
21-02-2021,gloomybitxh,2021-02-21 04:24:12 India Standard Time,in old pictures of just me and my spermdonor he just looks likes he hates it amp hates taking a pic w me he looks so cold and uncomfortable angry almost just in general really not happy to be taking a pic w me or with me in it goes to fucking show
21-02-2021,gloomybitxh,2021-02-21 04:21:50 India Standard Time,i went through my oldspam email acc and found this pic of us and just my brother idk but im wheezing
21-02-2021,gloomybitxh,2021-02-21 03:53:40 India Standard Time,
21-02-2021,gloomybitxh,2021-02-21 03:53:05 India Standard Time,doesnt look that great now that ive come back to it a few times but i know the hema red velvet is decent and i want fucking green theme
21-02-2021,gloomybitxh,2021-02-21 02:04:33 India Standard Time,if im not killing myself by that time anyway then might as well do smth i like like have a big fancy picnic
21-02-2021,gloomybitxh,2021-02-21 02:02:54 India Standard Time,you bet your sweet ass that i will get myself this cake for a bday picnic
20-02-2021,gloomybitxh,2021-02-20 03:53:19 India Standard Time,
20-02-2021,gloomybitxh,2021-02-20 02:57:55 India Standard Time,crying to danse macabre
20-02-2021,gloomybitxh,2021-02-20 02:52:05 India Standard Time,
20-02-2021,gloomybitxh,2021-02-20 01:51:14 India Standard Time,
20-02-2021,gloomybitxh,2021-02-20 01:42:41 India Standard Time,lets continue my hr cry girls gays amp theys
20-02-2021,gloomybitxh,2021-02-20 01:42:17 India Standard Time,little intermezzo w rosyln by bon iver and good days by sza
20-02-2021,gloomybitxh,2021-02-20 01:39:16 India Standard Time,ha hha hahaha h
20-02-2021,gloomybitxh,2021-02-20 01:39:10 India Standard Time,i feel left out
20-02-2021,gloomybitxh,2021-02-20 01:38:25 India Standard Time,i wouldve liked to have died during childbirth
20-02-2021,gloomybitxh,2021-02-20 01:38:04 India Standard Time,they hate me they dont want anything to do with me they dont want to hang with me
20-02-2021,gloomybitxh,2021-02-20 01:37:35 India Standard Time,my friends fucking hate me i just know it
20-02-2021,gloomybitxh,2021-02-20 01:30:59 India Standard Time,fourth of july by sufjan stevens will be be my n song on spotify this year as its been on repeat for  hours straight while i wallow in self pity and think of dying
20-02-2021,gloomybitxh,2021-02-20 01:21:23 India Standard Time,a tragedy
20-02-2021,gloomybitxh,2021-02-20 01:21:16 India Standard Time,why have i always been such a wuss spared myself the hurt of living almost twenty four fucking years
20-02-2021,gloomybitxh,2021-02-20 01:20:21 India Standard Time,im physically and mentally so tired i want my life to stop
20-02-2021,gloomybitxh,2021-02-20 00:50:33 India Standard Time,
20-02-2021,gloomybitxh,2021-02-20 00:19:12 India Standard Time,my parents should have snapped my neck with a clothing hanger while i was still in the womb
19-02-2021,gloomybitxh,2021-02-19 16:42:12 India Standard Time,
19-02-2021,gloomybitxh,2021-02-19 01:51:10 India Standard Time,
18-02-2021,gloomybitxh,2021-02-18 23:49:18 India Standard Time,
18-02-2021,gloomybitxh,2021-02-18 15:41:09 India Standard Time,
18-02-2021,gloomybitxh,2021-02-18 14:40:13 India Standard Time,
18-02-2021,gloomybitxh,2021-02-18 03:53:11 India Standard Time,
18-02-2021,gloomybitxh,2021-02-18 01:51:05 India Standard Time,
17-02-2021,gloomybitxh,2021-02-17 16:51:05 India Standard Time,
17-02-2021,gloomybitxh,2021-02-17 03:53:04 India Standard Time,
17-02-2021,gloomybitxh,2021-02-17 01:51:17 India Standard Time,
17-02-2021,gloomybitxh,2021-02-17 00:50:10 India Standard Time,
16-02-2021,gloomybitxh,2021-02-16 19:45:03 India Standard Time,
16-02-2021,gloomybitxh,2021-02-16 15:41:12 India Standard Time,
16-02-2021,gloomybitxh,2021-02-16 01:40:05 India Standard Time,the video got trimmed for some reason but this has me fuming bcs ive legit been thinking about this shit for the past few months getting worked up amp so so so mad
16-02-2021,gloomybitxh,2021-02-16 01:37:02 India Standard Time,how on earth is it motherfucking ok for men to just be like no amp then because neither wants the woman to get pregnant woman just have to fucking make sure that doesnt happen the absolute audacity of straight men just makes me want to endlessly scream into the void
16-02-2021,gloomybitxh,2021-02-16 01:35:32 India Standard Time,just saw this and the fact that i didnt fucking see my now bf telling me he doesnt like condoms as a huge red flag just has me baffled how are we so conditioned to think okay if he doesnt do it then i a the woman as always has to take care of it
16-02-2021,gloomybitxh,2021-02-16 00:50:07 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 23:49:16 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 19:45:23 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 18:44:59 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 18:44:49 India Standard Time,i drank too much coffee so now i feel panicky af and am almost hyperventilating in my mask as i am on the train and cant take it off ffs
15-02-2021,gloomybitxh,2021-02-15 16:51:04 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 03:53:22 India Standard Time,
15-02-2021,gloomybitxh,2021-02-15 03:04:06 India Standard Time,cant wait for my new vibrator
15-02-2021,gloomybitxh,2021-02-15 01:51:50 India Standard Time,
14-02-2021,gloomybitxh,2021-02-14 21:51:31 India Standard Time,i wish i could do something for valentines with my friends
14-02-2021,gloomybitxh,2021-02-14 21:43:59 India Standard Time,im gonna be that person and say it  fuck valentines
14-02-2021,gloomybitxh,2021-02-14 05:03:18 India Standard Time,my bf is annoying the absolute shit out of me as i cant let the cheating thing on his ex go atm like i dont want to ruinthe mood but fuck im suddenly so ughhhghf
14-02-2021,gloomybitxh,2021-02-14 03:34:22 India Standard Time,im so paranoid and frustrated and anxious
14-02-2021,gloomybitxh,2021-02-14 03:33:58 India Standard Time,im not looking to fucking get cheated on and do not want to risk getting cheated on by some bum ass dude
14-02-2021,gloomybitxh,2021-02-14 03:33:25 India Standard Time,its driving me absolutely insane rn
14-02-2021,gloomybitxh,2021-02-14 03:33:03 India Standard Time,i know he cheated on his last gf like at least twice amp i cant stop thinking of what drove him to cheat and if i could drive him to cheat by my behavior or if he would even cheat on me or if he already has or smth
14-02-2021,gloomybitxh,2021-02-14 03:32:16 India Standard Time,my bf was talking about him amp his friends going to japan while he had a gf amp at some point he mentions he was on a tinder date amp they were talking about wanting to meet girls when they were there and its got me in a twist i cant stop going over it in my head
14-02-2021,gloomybitxh,2021-02-14 02:52:55 India Standard Time,
13-02-2021,gloomybitxh,2021-02-13 23:49:15 India Standard Time,
13-02-2021,gloomybitxh,2021-02-13 06:52:15 India Standard Time,
13-02-2021,gloomybitxh,2021-02-13 05:36:06 India Standard Time,idk who tf i am
13-02-2021,gloomybitxh,2021-02-13 05:35:56 India Standard Time,like i completely take over other peoples personalities and things they do to kind of fit in or bounce back their behavior aaaaaa
13-02-2021,gloomybitxh,2021-02-13 05:34:15 India Standard Time,i adapt so much to other peoples behavior i hate it because ive started to realize it
12-02-2021,gloomybitxh,2021-02-12 19:45:10 India Standard Time,
12-02-2021,gloomybitxh,2021-02-12 18:03:59 India Standard Time,
12-02-2021,gloomybitxh,2021-02-12 16:42:26 India Standard Time,
11-02-2021,gloomybitxh,2021-02-11 14:31:30 India Standard Time,
